Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000019	0.774200	0.805100	83.000000	85.000000	
0.000019	0.780452	0.793883	84.000000	81.000000	
0.000019	0.792338	0.871655	84.000000	75.000000	
0.000018	0.805454	0.804956	84.000000	83.000000	
0.000018	0.797781	0.854929	83.000000	75.000000	
0.000018	0.742700	0.803383	89.000000	78.000000	
0.000018	0.736953	0.845406	88.000000	79.000000	
0.000017	0.768749	0.796542	77.000000	79.000000	
0.000017	0.710078	0.842061	89.000000	77.000000	
0.000017	0.722571	0.849799	84.000000	75.000000	
0.000017	0.796280	0.785830	83.000000	84.000000	
0.000017	0.714356	0.859666	86.000000	80.000000	
0.000016	0.703081	0.802632	88.000000	83.000000	
0.000016	0.733628	0.801608	88.000000	80.000000	
0.000016	0.773224	0.799584	86.000000	84.000000	
0.000016	0.764601	0.843802	86.000000	77.000000	
0.000015	0.786731	0.831350	80.000000	73.000000	
0.000015	0.820669	0.830326	80.000000	79.000000	
0.000015	0.764295	0.831757	83.000000	74.000000	
0.000015	0.796335	0.825168	91.000000	79.000000	
0.000015	0.717876	0.816308	89.000000	84.000000	
0.000014	0.829881	0.814884	83.000000	87.000000	
0.000014	0.764040	0.806139	84.000000	79.000000	
0.000014	0.752833	0.820393	85.000000	80.000000	
0.000014	0.772675	0.805721	79.000000	88.000000	
0.000013	0.768336	0.827569	81.000000	82.000000	
0.000013	0.782903	0.848698	79.000000	78.000000	
0.000013	0.736845	0.853997	89.000000	78.000000	
0.000013	0.777932	0.825529	87.000000	81.000000	
0.000013	0.782782	0.791374	86.000000	84.000000	
0.000012	0.748244	0.903096	84.000000	68.000000	
0.000012	0.846315	0.832632	78.000000	84.000000	
0.000012	0.767404	0.775857	86.000000	86.000000	
0.000012	0.741478	0.807183	89.000000	82.000000	
0.000012	0.787787	0.830923	84.000000	79.000000	
0.000011	0.755693	0.834414	85.000000	76.000000	
0.000011	0.759548	0.822462	87.000000	78.000000	
0.000011	0.785265	0.785647	77.000000	82.000000	
0.000011	0.744165	0.830822	83.000000	79.000000	
0.000011	0.746036	0.792091	85.000000	80.000000	
0.000010	0.750878	0.846163	84.000000	76.000000	
0.000010	0.751231	0.834475	88.000000	79.000000	
0.000010	0.779597	0.832470	85.000000	82.000000	
0.000010	0.738065	0.793668	85.000000	82.000000	
0.000010	0.794610	0.892808	84.000000	75.000000	
0.000009	0.707092	0.816038	90.000000	86.000000	
0.000009	0.794376	0.895095	83.000000	73.000000	
0.000009	0.807062	0.803544	76.000000	81.000000	
0.000009	0.813466	0.791342	87.000000	84.000000	
0.000009	0.780719	0.796622	81.000000	84.000000	
0.000009	0.782968	0.811831	79.000000	75.000000	
0.000008	0.755491	0.789136	85.000000	82.000000	
0.000008	0.744147	0.820209	83.000000	84.000000	
0.000008	0.818896	0.847100	85.000000	76.000000	
0.000008	0.779373	0.855545	81.000000	79.000000	
0.000008	0.750098	0.804511	82.000000	81.000000	
0.000008	0.719088	0.845910	86.000000	73.000000	
0.000007	0.746620	0.844696	91.000000	78.000000	
0.000007	0.762900	0.836636	84.000000	81.000000	
0.000007	0.761281	0.820501	81.000000	76.000000	
0.000007	0.789567	0.854530	83.000000	78.000000	
0.000007	0.797497	0.870366	82.000000	73.000000	
0.000007	0.786903	0.811491	82.000000	85.000000	
0.000006	0.756865	0.826276	86.000000	77.000000	
0.000006	0.722527	0.832037	81.000000	80.000000	
0.000006	0.732413	0.862427	90.000000	78.000000	
0.000006	0.757325	0.827477	79.000000	76.000000	
0.000006	0.768604	0.805515	87.000000	83.000000	
0.000006	0.775514	0.817882	86.000000	79.000000	
0.000006	0.743908	0.854335	83.000000	79.000000	
0.000005	0.746678	0.781899	85.000000	86.000000	
0.000005	0.836436	0.801679	79.000000	88.000000	
0.000005	0.734506	0.847254	88.000000	76.000000	
0.000005	0.799392	0.810682	82.000000	83.000000	
0.000005	0.813544	0.807856	77.000000	84.000000	
0.000005	0.707419	0.768356	88.000000	86.000000	
0.000005	0.694384	0.795985	87.000000	79.000000	
0.000004	0.786048	0.808683	88.000000	86.000000	
0.000004	0.688695	0.811478	90.000000	76.000000	
0.000004	0.749436	0.841310	87.000000	80.000000	
0.000004	0.764169	0.861644	83.000000	77.000000	
0.000004	0.759644	0.793264	85.000000	77.000000	
0.000004	0.721840	0.824973	87.000000	78.000000	
0.000004	0.768394	0.786403	84.000000	85.000000	
0.000004	0.767644	0.832687	90.000000	79.000000	
0.000003	0.805425	0.825522	83.000000	80.000000	
0.000003	0.763491	0.871865	85.000000	78.000000	
0.000003	0.813799	0.822152	83.000000	78.000000	
0.000003	0.767691	0.822573	86.000000	78.000000	
0.000003	0.763770	0.861123	85.000000	79.000000	
0.000003	0.779754	0.852832	84.000000	72.000000	
0.000003	0.735640	0.824975	87.000000	80.000000	
0.000003	0.783975	0.747563	85.000000	84.000000	
0.000003	0.855206	0.818757	73.000000	82.000000	
0.000003	0.775185	0.822736	79.000000	81.000000	
0.000002	0.838144	0.766161	76.000000	86.000000	
0.000002	0.781520	0.859874	83.000000	74.000000	
0.000002	0.769264	0.813839	83.000000	84.000000	
0.000002	0.756307	0.778595	82.000000	82.000000	
0.000002	0.766913	0.795981	85.000000	82.000000	
0.000002	0.741757	0.847925	82.000000	75.000000	
0.000002	0.737608	0.833133	88.000000	80.000000	
0.000002	0.764970	0.835628	86.000000	79.000000	
0.000002	0.785351	0.790954	83.000000	85.000000	
0.000002	0.777257	0.827738	80.000000	83.000000	
0.000002	0.732951	0.770659	82.000000	82.000000	
0.000002	0.767298	0.852867	82.000000	77.000000	
0.000001	0.769200	0.858754	82.000000	77.000000	
0.000001	0.754382	0.847265	85.000000	82.000000	
0.000001	0.735962	0.831220	87.000000	76.000000	
0.000001	0.753572	0.839583	86.000000	78.000000	
0.000001	0.770422	0.835328	87.000000	78.000000	
0.000001	0.709493	0.778783	82.000000	83.000000	
0.000001	0.743696	0.819961	87.000000	81.000000	
0.000001	0.723920	0.794576	88.000000	85.000000	
0.000001	0.700535	0.828037	87.000000	74.000000	
0.000001	0.726115	0.789596	86.000000	83.000000	
0.000001	0.713188	0.836352	89.000000	79.000000	
0.000001	0.763607	0.813275	81.000000	85.000000	
0.000001	0.777161	0.845414	80.000000	79.000000	
0.000001	0.758011	0.860249	86.000000	78.000000	
0.000001	0.764676	0.840663	79.000000	78.000000	
0.000001	0.790290	0.849186	83.000000	78.000000	
0.000001	0.793108	0.886332	82.000000	76.000000	
0.000000	0.751781	0.836947	81.000000	79.000000	
0.000000	0.745630	0.797398	84.000000	80.000000	
0.000000	0.759050	0.855219	83.000000	77.000000	
0.000000	0.780395	0.856797	81.000000	80.000000	
0.000000	0.748386	0.792867	86.000000	83.000000	
0.000000	0.743171	0.839124	86.000000	79.000000	
0.000000	0.773990	0.791005	81.000000	79.000000	
0.000000	0.721501	0.828404	88.000000	78.000000	
0.000000	0.699496	0.821341	90.000000	81.000000	
0.000000	0.777212	0.829385	87.000000	79.000000	
0.000000	0.813464	0.789622	80.000000	86.000000	
0.000000	0.784062	0.906820	84.000000	72.000000	
0.000000	0.802224	0.803681	76.000000	85.000000	
0.000000	0.711636	0.816787	87.000000	80.000000	
0.000000	0.786739	0.824735	77.000000	75.000000	
0.000000	0.786253	0.830518	85.000000	84.000000	
0.000000	0.825826	0.798282	86.000000	84.000000	
0.000000	0.731635	0.837198	91.000000	77.000000	
0.000000	0.785136	0.775271	86.000000	83.000000	
0.000000	0.752266	0.886146	83.000000	77.000000	
